m_sip1991_id,m_sip1991_sample,m_sip1991_sample_1,m_sip1991_sample_2,m_sip1991_sample_mn,m_sip1991_sample_md,m_sip1991_fid_1,m_sip1991_fid_2,m_sip1991_Y1_pystacked_1,m_sip1991_Y1_pystacked_2,m_sip1991_Y1_pystacked_L1_1,m_sip1991_Y1_pystacked_L1_2,m_sip1991_Y1_pystacked_L2_1,m_sip1991_Y1_pystacked_L2_2,m_sip1991_Y1_pystacked_L3_1,m_sip1991_Y1_pystacked_L3_2,m_sip1991_D1_pystacked_1,m_sip1991_D1_pystacked_2,m_sip1991_D1_pystacked_L1_1,m_sip1991_D1_pystacked_L1_2,m_sip1991_D1_pystacked_L2_1,m_sip1991_D1_pystacked_L2_2,m_sip1991_D1_pystacked_L3_1,m_sip1991_D1_pystacked_L3_2
2696,1,1,1,1,1,2,2,-4517.40576171875,-4429.283203125,-3960.5556640625,-172.3108520507813,-3935.678955078125,-178.5761566162109,-4809.82275390625,-5655.24658203125,.0475687235593796,.0628051087260246,.1075216606259346,.1117974072694778,.1056042164564133,.1121455579996109,.0204383283853531,.0358021669089794
2697,1,1,1,1,1,1,1,33230.3515625,40107.63671875,35075.69140625,40749.84375,34948.28125,40605.80859375,28545.66015625,25097.591796875,.5874244570732117,.5429263114929199,.6050702929496765,.5678380131721497,.601093053817749,.5659027695655823,.5816473960876465,.530031681060791
2698,1,1,1,1,1,2,2,50707.7578125,47316.71484375,89217.4375,88562,89248.7890625,88526.125,30485.2890625,35438.5078125,.1880259215831757,.2068887650966644,.2050209641456604,.2105828523635864,.2109917104244232,.2377853244543076,.1784383952617645,.1944853067398071
2699,1,1,1,1,1,2,2,24316.55078125,24375.734375,23362.6015625,20010.62109375,23219.541015625,19779.580078125,24817.494140625,25632.841796875,.6535935401916504,.6015231013298035,.5918315649032593,.5949130058288574,.5874977111816406,.5755870342254639,.6833796501159668,.6125210523605347
2700,1,1,1,1,1,1,1,-633.9324951171875,-1020.921020507813,-534.4489135742188,-1026.907104492188,-223.0879516601563,-571.8818359375,-978.19921875,-881.0118408203125,.3303036689758301,.3147059679031372,.2847360372543335,.3004960715770721,.2867411971092224,.3014307022094727,.3487154543399811,.3221561908721924
2701,1,1,1,1,1,2,1,-2457.62939453125,2836.04345703125,-3762.2783203125,2830.9287109375,-3879.94921875,2362.896484375,-1772.523071289063,2955.58984375,.211601510643959,.1452278792858124,.1738143563270569,.159835547208786,.1780717372894287,.167037308216095,.2278135120868683,.1329881995916367
2702,1,1,1,1,1,2,2,13478.9052734375,15982.2734375,11035.63671875,13842.259765625,11197.73046875,14116.345703125,14761.931640625,16598.57421875,.4810297191143036,.4185929894447327,.4338986873626709,.4257482588291168,.434623122215271,.4301896393299103,.502585768699646,.4129742980003357
2703,1,1,1,1,1,2,1,60403.41796875,95647.4921875,115596.640625,98637.3515625,115406.84375,97866.765625,31419.96875,25766.701171875,.5165601372718811,.3966572284698486,.2600354850292206,.2700927555561066,.2638888955116272,.2728011310100555,.633911669254303,.4661665558815002
2704,1,1,1,1,1,2,2,-4866.5732421875,-2318.25146484375,-13906.107421875,-11013.2587890625,-13652.2783203125,-10813.3525390625,-119.6702041625977,185.8192443847656,.2656986713409424,.3509564995765686,.270571768283844,.3014691770076752,.2749267220497131,.3043235540390015,.2621800601482391,.377009242773056
2705,1,1,1,1,1,2,1,10008.896484375,10963.94140625,10377.716796875,11029.662109375,10303.2939453125,10613.466796875,9815.2197265625,9427.865234375,.5222330093383789,.4678389430046082,.4503851234912872,.451050192117691,.4517534375190735,.4549210071563721,.5550168752670288,.4750885963439941
2706,1,1,1,1,1,1,2,-4747.5849609375,3939.903076171875,-7106.5771484375,-8292.6640625,-5581.36279296875,-7993.169921875,2667.873046875,7462.75390625,.4670955240726471,.3794355690479279,.3775414526462555,.3538213670253754,.3882161676883698,.3736446499824524,.5004341006278992,.3859214782714844
2707,1,1,1,1,1,2,2,-5597.62841796875,-3868.303955078125,-13451.26171875,-12461.296875,-13316.5927734375,-12309.5478515625,-1473.474365234375,-1393.612426757813,.2157581597566605,.2449905127286911,.2492257058620453,.2606241703033447,.246271088719368,.249250739812851,.2011617869138718,.2407549768686295
2708,1,1,1,1,1,1,2,2055.447021484375,656.979736328125,2401.404052734375,1389.851440429688,2095.281982421875,1397.158813476563,1019.3310546875,445.9204406738281,.488242119550705,.4876447319984436,.4608744084835052,.4665846228599548,.4561324417591095,.4604400098323822,.5018133521080017,.501539409160614
2709,1,1,1,1,1,2,2,-17131.470703125,-17007.3125,-25322.466796875,-28605.640625,-25451.3046875,-28599.234375,-12830.158203125,-13667.115234375,.4455545842647552,.4609112143516541,.5700903534889221,.5351929664611816,.5628653764724731,.5185262560844421,.3901426196098328,.4265291094779968
2710,1,1,1,1,1,1,1,-1405.612426757813,-3863.816162109375,-2052.7763671875,-4061.7802734375,-2407.9287109375,-4142.24267578125,624.8367309570313,763.1217041015625,.0555411651730537,.0392791293561459,.1043218076229095,.0886388197541237,.1160447970032692,.1025167405605316,.0299691520631313,.0037895247805864
2711,1,1,1,1,1,1,1,-61.29606246948242,-2263.42333984375,199.4142303466797,-2264.080810546875,-94.90807342529297,-2366.60791015625,-902.9929809570313,-2248.0537109375,.1252896636724472,.164861261844635,.18329918384552,.1738686710596085,.1866068840026855,.1769035905599594,.0993737876415253,.1581029891967773
2712,1,1,1,1,1,1,1,33788.9375,33537.8515625,32784.3984375,33595.77734375,32427.234375,33208.6484375,38300.80078125,32184.01953125,.3506022095680237,.3510710000991821,.3159201145172119,.3021106421947479,.3157030344009399,.303103893995285,.3653524518013,.3779906034469604
2713,1,1,1,1,1,2,2,-8025.35009765625,-4740.328125,-21631.376953125,-20000.150390625,-21430.03125,-19780.5234375,-880.45947265625,-345.6601257324219,.1113699525594711,.0998390913009644,.1402783691883087,.155273899435997,.1396142393350601,.1596742272377014,.0982122495770454,.0677568465471268
2714,1,1,1,1,1,1,1,19630.994140625,19007.998046875,18982.689453125,18738.931640625,19397.9609375,18830.896484375,22460.5703125,25296.787109375,.6167868971824646,.6427587866783142,.6045098900794983,.6401241421699524,.593079149723053,.6306223273277283,.6268070340156555,.6495698690414429
2715,1,1,1,1,1,1,2,-179.4114379882813,3493.0126953125,-1028.226196289063,1626.826538085938,229.8496856689453,1863.628662109375,2546.63623046875,4030.45458984375,.2172793745994568,.1569211035966873,.2708835899829865,.2112651020288467,.2729499638080597,.213554710149765,.1937500685453415,.1262423396110535
2716,1,1,1,1,1,1,2,10796.7431640625,8439.7900390625,11913.5693359375,12668.796875,10884.0400390625,12413.3662109375,7609.28076171875,7221.88037109375,.3760555386543274,.334954559803009,.3223680257797241,.2898503839969635,.3168991506099701,.2857494056224823,.4010581076145172,.3612567186355591
2717,1,1,1,1,1,2,1,-3046.736328125,-6502.62158203125,-3020.9833984375,-6583.15869140625,-3055.787353515625,-6773.41015625,-3060.260009765625,-4620.24951171875,.1612492054700851,.1857141703367233,.1898816376924515,.1925267726182938,.1957405805587769,.1973789036273956,.1463196277618408,.1791678071022034
2718,1,1,1,1,1,1,2,-555.1757202148438,-2822.9833984375,160.7908477783203,-3491.286865234375,-252.4596862792969,-3485.417236328125,-2881.2841796875,-2630.51904296875,.4728488922119141,.4965887367725372,.5027950406074524,.5203953981399536,.4926910400390625,.5052622556686401,.464462548494339,.4893049597740173
2719,1,1,1,1,1,2,1,24251.013671875,30084.2734375,35135.97265625,30702.37890625,34977.44921875,30117.365234375,18535.02734375,15637.53125,.1708802133798599,.1500335186719894,.2003017663955688,.2453574389219284,.1942116022109985,.2385079711675644,.1590654402971268,.1003807485103607
2720,1,1,1,1,1,1,2,45412.40625,44130.0546875,48655.76953125,53234.08984375,47803.6953125,52981.28125,36687.29296875,41508.1875,.5670223236083984,.5750083327293396,.6027495861053467,.5898004770278931,.6015124320983887,.5960686802864075,.5524449944496155,.5645042657852173
2721,1,1,1,1,1,1,1,-14706.1796875,-16860.564453125,-18253.662109375,-17449.392578125,-17668.384765625,-16758.96484375,-3840.83837890625,-3098.096923828125,.393045961856842,.3862237930297852,.4251485764980316,.4235814809799194,.4220239520072937,.4236891865730286,.38079833984375,.3651978373527527
2722,1,1,1,1,1,2,2,-15278.298828125,-14497.134765625,-13010.9150390625,-11384.873046875,-12978.0517578125,-11251.8271484375,-16468.962890625,-15393.43359375,.588744580745697,.4317132234573364,.4230445623397827,.4177668988704681,.4302621781826019,.4307700395584106,.6631699800491333,.4344016015529633
2723,1,1,1,1,1,2,2,21093.470703125,18456.537109375,21440.9921875,20265.9375,21590.078125,20393.5703125,20910.9765625,17935.447265625,.3287807404994965,.3458524346351624,.2774520218372345,.300900012254715,.2782998979091644,.3100110590457916,.3522395491600037,.3670310974121094
2724,1,1,1,1,1,1,2,14138.3505859375,9981.337890625,16629.3828125,18476.91796875,16240.431640625,18473.33984375,6652.8740234375,7534.70068359375,.3613731265068054,.3271942138671875,.4354348182678223,.4101417362689972,.423722118139267,.3908917307853699,.3350211977958679,.2890447676181793
2725,1,1,1,1,1,1,1,50677.4453125,59098.9375,56603.7109375,59921.1328125,55498.9765625,58867.37890625,33513.5859375,39882.07421875,.3080234825611115,.3434619009494781,.2422947436571121,.2493899464607239,.2425211668014526,.2449882477521896,.3357082009315491,.3987263441085815
2726,1,1,1,1,1,1,2,-401.5191955566406,-199.6559600830078,-730.6692504882813,-1532.559692382813,-229.5408630371094,-1448.579467773438,643.0249633789063,184.206298828125,.0768285244703293,.0563001036643982,.1566458940505981,.127857580780983,.1607435494661331,.1398302614688873,.0413616262376308,.0124865239486098
2727,1,1,1,1,1,2,1,2095.682373046875,-3622.250244140625,-2864.25830078125,-3874.10595703125,-2699.298828125,-3316.991943359375,4700.28076171875,2264.277099609375,.5537380576133728,.6049908399581909,.5960599184036255,.6139103174209595,.5983322858810425,.614765465259552,.5335304737091064,.5995052456855774
2728,1,1,1,1,1,2,2,29181.060546875,28793.97265625,28057.228515625,30044.587890625,27957.859375,29884.890625,29771.216796875,28433.810546875,.2502467930316925,.2350322902202606,.2334260642528534,.2418663650751114,.2328324168920517,.2421922832727432,.2581881284713745,.2311597615480423
2729,1,1,1,1,1,2,1,-5287.4306640625,-13319.2509765625,-16629.865234375,-13903.7060546875,-16386.671875,-12827.38671875,668.7877197265625,341.0054016113281,.0628195777535439,.118497796356678,.128098264336586,.1712507605552673,.1341850161552429,.1817678958177567,.0308989286422729,.0829899609088898
2730,1,1,1,1,1,1,2,9325.1083984375,11675.0576171875,8468.0478515625,3967.557861328125,8411.271484375,3916.334716796875,12437.095703125,13894.7373046875,.3465198874473572,.2947514653205872,.3030424416065216,.3018473386764526,.2983567416667938,.2890803217887878,.3668761849403381,.2957301437854767
2731,1,1,1,1,1,1,2,33924.76953125,36572.76953125,34251.83984375,31688.15625,34761.2734375,31769.501953125,34154.53515625,37979.484375,.5377212166786194,.5369810461997986,.5096975564956665,.4938699305057526,.5009141564369202,.4742254018783569,.5532777905464172,.5681197643280029
2732,1,1,1,1,1,2,1,-19641.2578125,-14819.1259765625,-17766.404296875,-14680.134765625,-17634.31640625,-14049.7763671875,-20625.794921875,-18067.71484375,.2459218055009842,.2258155941963196,.2360947132110596,.2404936552047729,.2429623901844025,.2498888373374939,.2484606802463531,.2123054414987564
2733,1,1,1,1,1,1,2,47846.03515625,44845.49609375,50341.296875,56060.1484375,49759.7109375,55862.67578125,41621.52734375,41615.79296875,.5901954174041748,.5974308252334595,.6132020950317383,.6047746539115906,.6181897521018982,.620347261428833,.5783635377883911,.5874622464179993
2734,1,1,1,1,1,1,1,-8499.3671875,-10450.8955078125,-11138.609375,-10880.5703125,-10734.3701171875,-10391.4033203125,-323.4867858886719,-408.2745361328125,.4397951364517212,.413637787103653,.3642258644104004,.3755806088447571,.3590836524963379,.3715787529945374,.4739080369472504,.4372417628765106
2735,1,1,1,1,1,1,2,35890.859375,41804.27734375,36003.515625,30843.119140625,35505.31640625,30738.46484375,36885.296875,44960.97265625,.2364628612995148,.2583640515804291,.2013485580682755,.2230914086103439,.2051136195659637,.2305699586868286,.2497127056121826,.2748565971851349
2736,1,1,1,1,1,2,1,7917.92919921875,12356.5244140625,11107.6591796875,12425.05859375,11040.689453125,12259.177734375,6242.91650390625,10754.7109375,.4542486369609833,.4763926863670349,.4037114083766937,.4324058890342712,.3954655230045319,.4231034219264984,.4799897372722626,.5062991380691528
2737,1,1,1,1,1,1,1,-3069.979736328125,-6438.91064453125,-5170.4248046875,-6830.6640625,-3434.9677734375,-5557.189453125,3576.498291015625,2717.392822265625,.2274995297193527,.2741297781467438,.2881545722484589,.2672602534294128,.2839315235614777,.2657429575920105,.2036484032869339,.2788365483283997
2738,1,1,1,1,1,1,2,433.6943359375,187.8027648925781,373.7700500488281,497.7670288085938,-306.7089233398438,334.3475341796875,643.0249633789063,98.53631591796875,.132918044924736,.0794163271784782,.1475599557161331,.1346276551485062,.1545552015304565,.1497166603803635,.1237730383872986,.0433790571987629
2739,1,1,1,1,1,2,1,27707.130859375,31215.7265625,32532.146484375,31582.37109375,32541.1015625,31727.689453125,25173.384765625,22646.287109375,.6142881512641907,.5930382013320923,.5405023694038391,.5527619123458862,.5406115651130676,.5534766316413879,.6483336091041565,.6152405142784119
2740,1,1,1,1,1,1,2,-1912.766357421875,-1632.831298828125,-1630.264892578125,-170.8376312255859,-2331.478271484375,-334.8901062011719,-2894.630859375,-2053.8701171875,.0976872518658638,.0803395509719849,.1393261402845383,.1240962594747543,.147759735584259,.1382988095283508,.0765239894390106,.0509228073060513
2741,1,1,1,1,1,1,2,28669.1015625,30432.84765625,28715.693359375,25943.017578125,27678.111328125,25712.525390625,29603.15625,31725.873046875,.4837055206298828,.3956805169582367,.3358457386493683,.354669988155365,.3438990414142609,.363480269908905,.5427950620651245,.4148119688034058
2742,1,1,1,1,1,2,2,286377.53125,333319.34375,385385.625,372308.125,384791.53125,371584.0625,234385.71875,322091,.7035574913024902,.4880271553993225,.7354400157928467,.6611468195915222,.7315241694450378,.6785508394241333,.689972996711731,.386439174413681
2743,1,1,1,1,1,1,2,-3099.6708984375,837.3862915039063,-5502.8642578125,-10386.599609375,-5060.681640625,-10218.724609375,4520.40869140625,4069.776123046875,.6505712866783142,.6585423350334167,.6389580368995667,.6388216018676758,.6274486780166626,.6235597729682922,.6603441834449768,.6751804947853088
2744,1,1,1,1,1,1,1,-14955.3203125,-18791.3046875,-19449.87890625,-19510.802734375,-18464.271484375,-18818.767578125,-1050.208618164063,-1974.746948242188,.2579789757728577,.2446236163377762,.3055835068225861,.2793249189853668,.305798351764679,.2831640541553497,.2377680093050003,.2229943126440048
2745,1,1,1,1,1,2,1,-2334.015380859375,-8503.4716796875,-16503.755859375,-9115.7841796875,-16345.705078125,-8539.693359375,5106.896484375,5807.8837890625,.547700047492981,.5405743718147278,.5746769905090332,.5635836124420166,.5721524357795715,.5587663650512695,.5359760522842407,.5303648710250854
2746,1,1,1,1,1,2,2,-2555.293701171875,-1106.757690429688,-6773.68310546875,-7543.67529296875,-6712.7607421875,-7489.607421875,-340.1036376953125,747.0068359375,.2964656949043274,.3411814868450165,.2786073982715607,.2965914905071259,.2790510952472687,.2945055663585663,.3045842051506042,.3664328753948212
2747,1,1,1,1,1,2,1,414.4529418945313,428.8172912597656,187.8430023193359,419.6890258789063,23.48894309997559,-405.1121215820313,533.4519653320313,642.1689453125,.3296108841896057,.3945645391941071,.3880248963832855,.3722317218780518,.3903913795948029,.3757252097129822,.3019438683986664,.4051373600959778
2748,1,1,1,1,1,2,2,19720.49609375,19451.052734375,16693.58984375,19486.59375,16732.865234375,19639.322265625,21310.0078125,19440.818359375,.5576061010360718,.4827442765235901,.5387568473815918,.5261157155036926,.5365069508552551,.5129236578941345,.5669665336608887,.4639895558357239
2749,1,1,1,1,1,1,1,70326.5859375,75739.4375,78178.78125,76820.8671875,78674.125,77009.9921875,47705.01953125,50463.4921875,.2403636872768402,.2862043678760529,.339636504650116,.3501122891902924,.3272401392459869,.3324076235294342,.2036451250314713,.2602746188640594
2750,1,1,1,1,1,2,1,-17559.37890625,-12152.5517578125,-12094.146484375,-11724.8935546875,-12033.2177734375,-11526.3837890625,-20429.3203125,-22148.0234375,.3023028075695038,.3510764241218567,.2851681709289551,.2872636616230011,.2882497906684875,.290506511926651,.309319019317627,.3850688934326172
2751,1,1,1,1,1,2,1,-3325.793701171875,-7049.333984375,-9185.5107421875,-7313.9208984375,-9022.1640625,-6546.7802734375,-248.6986846923828,-865.2446899414063,.05196787789464,.1025775074958801,.1476874351501465,.1722235679626465,.1465777605772018,.1716843992471695,.0080838035792112,.0637940019369125
2752,1,1,1,1,1,2,2,-3705.954345703125,-1771.969482421875,-10306.40234375,-13021.431640625,-10478.853515625,-13205.8818359375,-239.881591796875,1467.75732421875,.1579407006502151,.1530338525772095,.1595515012741089,.1706677973270416,.1625313013792038,.1840069144964218,.1563291251659393,.1382737010717392
2753,1,1,1,1,1,1,1,4740.6162109375,4649.61865234375,3507.927001953125,4509.93017578125,3185.013671875,4458.1904296875,8888.6201171875,7914.5029296875,.4850643873214722,.4533054530620575,.388629823923111,.3532656133174896,.3876526951789856,.357912689447403,.5262356996536255,.5068408846855164
2754,1,1,1,1,1,2,2,26753.994140625,24778.48828125,20776.15625,23706.693359375,21000.181640625,23915.94140625,29893.1171875,25087.154296875,.1819473057985306,.1755484640598297,.2642167210578918,.2438289821147919,.2629156112670898,.2460381090641022,.1443307995796204,.1372568309307098
2755,1,1,1,1,1,1,2,1306.850341796875,384.3867492675781,1528.382446289063,312.5081481933594,730.0775146484375,120.6604232788086,643.0249633789063,405.0870361328125,.1277584284543991,.136075034737587,.1606486588716507,.1497338861227036,.16496342420578,.1631867587566376,.1120336353778839,.1234516352415085
