stata_id,m_export_sample,m_export_sample_1,m_export_sample_2,m_export_sample_mn,m_export_sample_md,m_export_fid_1,m_export_fid_2,Y1_pystacked_1,Y1_pystacked_2,Dhat_pystacked_1,Dhat_pystacked_2,Dhat_pystacked_h_1,Dhat_pystacked_h_2
777,1,1,1,1,1,2,2,-.2466293573379517,-.1314460933208466,-4.151319026947021,-4.378492832183838,-2.730797052383423,-2.472413778305054
778,1,1,1,1,1,1,1,.1473847031593323,.3124547600746155,-4.758572578430176,-4.435824394226074,-3.013887882232666,-2.373744249343872
779,1,1,1,1,1,1,1,.9149670004844666,.1213919967412949,-3.89674711227417,-3.899115562438965,-3.95694637298584,-4.859585762023926
780,1,1,1,1,1,2,2,.7404534220695496,.6083932518959045,-3.856566190719604,-3.925233364105225,-3.991562843322754,-2.904565095901489
781,1,1,1,1,1,2,2,.6222478151321411,.8538531064987183,-4.056988716125488,-4.126642227172852,-3.908586978912354,-3.434000968933105
782,1,1,1,1,1,2,1,.7288614511489868,.3923615217208862,-4.075819492340088,-4.231833934783936,-2.978027582168579,-2.385245561599731
783,1,1,1,1,1,1,1,-.3911841511726379,-1.284753561019897,-1.570407390594482,2.644967317581177,-2.552541494369507,-.0133112128823996
784,1,1,1,1,1,1,2,-.1841886937618256,-.1173327639698982,-4.194365978240967,-4.19455623626709,-4.548261642456055,-4.552011489868164
785,1,1,1,1,1,2,1,-1.874211192131042,-2.085181474685669,14.6128568649292,20.86242294311523,22.6792106628418,26.48660278320313
786,1,1,1,1,1,2,2,-.4634349942207336,-.795784592628479,-1.642924070358276,-1.255119323730469,-2.908165454864502,-2.785384178161621
787,1,1,1,1,1,1,2,-.0114771705120802,.0721631422638893,-4.80865478515625,-5.750907897949219,-4.712266445159912,-5.368368625640869
788,1,1,1,1,1,2,1,.1463174223899841,-.023510841652751,-5.650722503662109,-5.162441253662109,-5.868977069854736,-5.435123443603516
789,1,1,1,1,1,1,2,-.8038065433502197,-.9761099219322205,-1.690914392471313,-.8000377416610718,-2.027318477630615,-.3132997751235962
790,1,1,1,1,1,1,2,-.9985150694847107,-.5788801908493042,1.87083625793457,3.059504508972168,.9633376002311707,.4734961092472076
791,1,1,1,1,1,1,1,-.5693933963775635,-.2618579864501953,-5.498024940490723,-5.102255344390869,-5.523283004760742,-5.484365940093994
792,1,1,1,1,1,1,2,.0095785465091467,.1419863551855087,-4.591578960418701,-5.027705192565918,-5.023475170135498,-4.885550975799561
793,1,1,1,1,1,2,2,-.4301494956016541,-.2309901714324951,-3.727118968963623,-4.360852241516113,-4.617823600769043,-4.908820152282715
794,1,1,1,1,1,1,2,-.8214481472969055,-.622519314289093,-4.23390007019043,-4.866199493408203,-4.703202247619629,-5.031370639801025
795,1,1,1,1,1,1,1,.2555902004241943,.5170419812202454,-5.922428131103516,-6.113227844238281,-6.427249908447266,-6.051767349243164
796,1,1,1,1,1,1,2,-.1220066398382187,-.0447421930730343,-5.294228553771973,-4.679025173187256,-5.304556369781494,-4.896635055541992
797,1,1,1,1,1,1,1,-.0826613083481789,.3803626596927643,-4.315718650817871,-4.945002555847168,-4.703202247619629,-5.110647201538086
798,1,1,1,1,1,1,1,-.0242810677736998,.2410101145505905,-4.922123432159424,-4.833060741424561,-4.805061817169189,-5.181107044219971
799,1,1,1,1,1,2,1,-1.501723408699036,-1.580393552780151,3.448265790939331,1.007157444953918,3.113570213317871,-.8368075489997864
800,1,1,1,1,1,2,1,.2550796866416931,-.0710908994078636,-5.840410232543945,-5.448654174804688,-5.921541690826416,-5.496969223022461
801,1,1,1,1,1,2,2,-.825140118598938,-.4762387573719025,7.724763870239258,3.134902238845825,3.733906745910645,2.811376094818115
802,1,1,1,1,1,1,1,-.4293219745159149,-1.281965374946594,4.489696502685547,7.465543746948242,6.290967464447021,7.213504791259766
803,1,1,1,1,1,1,2,-.336298018693924,-1.009433746337891,2.788432598114014,2.758398532867432,-.2181370854377747,.052524171769619
804,1,1,1,1,1,2,1,-.7140312790870667,-.7447670698165894,13.13844108581543,8.848326683044434,2.331237316131592,2.011786699295044
805,1,1,1,1,1,1,2,-.1500600278377533,-.9879225492477417,-5.099020481109619,-1.916294813156128,-4.590944290161133,-2.477739810943604
806,1,1,1,1,1,2,1,-.7068108916282654,-.9998692870140076,.8807400465011597,2.531468391418457,1.141821503639221,4.258188724517822
807,1,1,1,1,1,1,1,-.650138795375824,-1.272597670555115,-2.61541748046875,.4741911590099335,-3.419915914535522,-1.350769519805908
808,1,1,1,1,1,1,1,-1.721611022949219,-2.446007966995239,17.52910804748535,16.48601150512695,17.33496475219727,11.21279144287109
809,1,1,1,1,1,2,2,-1.586185574531555,-2.187029123306274,25.59494400024414,31.42693138122559,23.27360534667969,34.81534576416016
810,1,1,1,1,1,2,1,-.2988420128822327,-.6094557642936707,-5.843425750732422,-5.836949348449707,-6.087127685546875,-5.941409587860107
811,1,1,1,1,1,1,2,-.6287503242492676,-.7728862166404724,-1.903006553649902,-1.255119323730469,-2.392040252685547,-2.785384178161621
812,1,1,1,1,1,2,1,-.2424018234014511,-.3028474748134613,-1.339880228042603,.2510103583335876,-2.353458642959595,-.9651582837104797
813,1,1,1,1,1,2,1,.2526262402534485,-.056517980992794,-5.684244155883789,-5.531591415405273,-5.904667854309082,-5.734647274017334
814,1,1,1,1,1,2,2,.2491659969091415,.2659309208393097,-5.593717098236084,-6.13182258605957,-5.423424243927002,-5.75984001159668
815,1,1,1,1,1,1,1,-.2121767699718475,.2413187175989151,-3.527989149093628,-3.891659259796143,-4.243816375732422,-4.382340908050537
816,1,1,1,1,1,1,2,-.2537606656551361,-.2136941254138947,-3.616140127182007,-4.152818202972412,-4.243816375732422,-4.809043884277344
817,1,1,1,1,1,2,2,-.7339990735054016,-.611341655254364,.0347374267876148,.6366196870803833,1.322021007537842,2.451569080352783
818,1,1,1,1,1,2,1,-1.368586182594299,-1.902745366096497,-.2849462330341339,2.47721266746521,-.1202739924192429,4.065288066864014
819,1,1,1,1,1,2,2,-.1212068647146225,-.3035304546356201,-4.47738790512085,-4.776603221893311,-5.285971164703369,-5.215565204620361
820,1,1,1,1,1,1,1,-.1977179050445557,-.2312545627355576,-4.544793605804443,-4.669384956359863,-4.962037086486816,-5.003048419952393
821,1,1,1,1,1,1,1,-.1045979484915733,-.0739350095391273,-4.207340240478516,-4.387144565582275,-4.548261642456055,-4.64976692199707
822,1,1,1,1,1,1,2,-.0957076773047447,-.0549396611750126,-1.975245475769043,-.7961432337760925,-2.755750417709351,-2.141704082489014
823,1,1,1,1,1,1,1,-.2011071443557739,-1.333959341049194,-.6873877644538879,2.37239933013916,-2.655127048492432,1.416281700134277
824,1,1,1,1,1,2,1,.3396720588207245,.3582552373409271,-3.621564149856567,-4.827555179595947,-4.953198432922363,-4.99992561340332
825,1,1,1,1,1,1,2,-.1727278083562851,-.1722107529640198,-1.939022779464722,-1.631528615951538,-2.724706172943115,-1.961919188499451
826,1,1,1,1,1,2,1,-.9252426028251648,-1.182421326637268,1.448513627052307,3.381333112716675,3.172099590301514,.5595273971557617
827,1,1,1,1,1,1,1,-.2600045204162598,-1.198818564414978,.2171501964330673,2.918706178665161,-.6011041402816772,2.902462959289551
828,1,1,1,1,1,1,1,-.9951516389846802,-1.762656450271606,-2.574349403381348,-3.411385536193848,1.838701486587524,.0244141165167093
829,1,1,1,1,1,1,2,-.1458105593919754,.0804204419255257,-4.811933040618896,-5.050386905670166,-3.968680620193481,-4.414412975311279
830,1,1,1,1,1,1,1,.7380492091178894,.5933876037597656,-4.223216533660889,-4.030864715576172,-2.628742456436157,-3.475548028945923
831,1,1,1,1,1,1,1,.722162663936615,.599055290222168,-3.802789688110352,-3.670505523681641,-2.471750020980835,-2.898865222930908
832,1,1,1,1,1,2,2,1.090834498405457,1.041530966758728,-3.98313307762146,-3.784114837646484,-3.699579238891602,-3.879071712493896
833,1,1,1,1,1,2,2,.2570226788520813,.4448924362659454,4.856575965881348,5.294313907623291,6.453247547149658,5.899955749511719
834,1,1,1,1,1,1,1,-1.367234468460083,-1.208358883857727,4.986153602600098,5.773157596588135,15.83656311035156,13.88949203491211
835,1,1,1,1,1,1,1,-.3963955044746399,-.1176360175013542,2.392093896865845,3.19994854927063,6.19391918182373,6.091775417327881
836,1,1,1,1,1,1,2,-1.031664252281189,.0397986732423306,-1.664319634437561,7.844484329223633,.8042990565299988,8.154290199279785
837,1,1,1,1,1,1,1,-.9274975657463074,.1256010383367538,-1.655788064002991,3.582872867584229,.6269394755363464,5.275233745574951
838,1,1,1,1,1,1,2,-.2866762578487396,.0007323073223233,-5.719067573547363,-6.03550910949707,-4.703202247619629,-5.663457870483398
839,1,1,1,1,1,1,2,-.0985280200839043,.0739604309201241,-4.847118377685547,-5.050386905670166,-3.968680620193481,-4.414412975311279
840,1,1,1,1,1,2,2,.2752573788166046,-.4376113414764404,-4.815181732177734,-4.701057434082031,-4.970072269439697,-4.466461181640625
841,1,1,1,1,1,2,2,.1938238888978958,.5523432493209839,-3.109889507293701,-3.289236545562744,-.8231642842292786,-2.188478708267212
842,1,1,1,1,1,2,1,.5664790272712708,.6934032440185547,-3.643090724945068,-3.684348821640015,-4.114131927490234,-4.71244478225708
843,1,1,1,1,1,1,1,.7911246418952942,1.031955122947693,-4.136126518249512,-3.671592712402344,-3.758335113525391,-3.478447675704956
844,1,1,1,1,1,2,2,-1.65298330783844,-1.45226788520813,9.413256645202637,14.6903715133667,12.15664482116699,23.59344482421875
845,1,1,1,1,1,2,1,-.1565292924642563,-.4441619217395782,-4.206721305847168,-4.345274448394775,-3.386061191558838,-3.914422035217285
846,1,1,1,1,1,1,2,-.0947264209389687,-.0481911450624466,-3.779474020004272,-4.186136245727539,-3.269761800765991,-3.334333896636963
847,1,1,1,1,1,1,1,-.3193475008010864,.1884943693876266,-5.903842449188232,-6.244506359100342,-5.10950756072998,-5.308609485626221
848,1,1,1,1,1,1,1,.117126926779747,-.3991104364395142,-5.796067237854004,-6.13117790222168,-5.135560989379883,-5.081690311431885
849,1,1,1,1,1,2,2,.1509611010551453,.4601554870605469,-4.200763702392578,-4.186136245727539,-2.490089654922485,-3.846281766891479
850,1,1,1,1,1,1,1,-.4192841351032257,-1.079792141914368,-4.196677207946777,-5.083360195159912,-3.939411878585815,-4.195415496826172
851,1,1,1,1,1,2,1,-.1338181644678116,-.4480031430721283,-4.208229064941406,-4.349943161010742,-3.600277900695801,-3.914422035217285
852,1,1,1,1,1,1,2,-.0942764952778816,-.0478493422269821,-3.780243158340454,-4.186136245727539,-3.269761800765991,-3.334333896636963
853,1,1,1,1,1,2,1,.6102902889251709,.5046423077583313,-4.145348072052002,-4.28139591217041,-3.704164028167725,-5.525327682495117
854,1,1,1,1,1,1,1,-.3601173162460327,-.1647270321846008,-8.276394844055176,-5.989989280700684,-5.921567440032959,-5.244082927703857
855,1,1,1,1,1,1,1,-.1272038072347641,.6787769198417664,-4.425154685974121,-5.236186981201172,-3.968680620193481,-4.382340908050537
856,1,1,1,1,1,2,2,.864505410194397,1.013087630271912,-5.212554931640625,-4.855762481689453,-3.816674947738647,-4.060046672821045
857,1,1,1,1,1,2,1,-.4619220495223999,-.7520034313201904,-4.825218200683594,-4.629910469055176,-2.852977514266968,-4.195415496826172
858,1,1,1,1,1,2,2,.5597009658813477,.5007996559143066,-4.122244358062744,-4.14530086517334,-2.398887872695923,-3.646100997924805
859,1,1,1,1,1,1,1,.7221518754959106,.8190027475357056,-2.946686744689941,-3.472092628479004,-3.472578287124634,-3.532888889312744
860,1,1,1,1,1,1,1,.4534072875976563,.0148438178002834,-2.607761383056641,-3.518189430236816,-2.771193027496338,-3.347867488861084
861,1,1,1,1,1,1,1,-.6817145943641663,-.9392231106758118,5.524357318878174,4.024631023406982,10.11159038543701,6.611175060272217
862,1,1,1,1,1,2,1,.1431942135095596,.5138866901397705,4.297956466674805,4.028237342834473,6.838354110717773,6.414271831512451
863,1,1,1,1,1,1,1,-1.108484745025635,-.8484294414520264,2.108601331710815,2.279777765274048,7.120518684387207,14.80121040344238
864,1,1,1,1,1,1,2,-1.200821161270142,-.9119889140129089,-.4187445342540741,-1.329766392707825,2.120750427246094,2.085603713989258
865,1,1,1,1,1,2,1,.8680073618888855,.9895087480545044,-5.217573642730713,-4.889970302581787,-3.816674947738647,-3.744779109954834
866,1,1,1,1,1,2,1,.31499382853508,.6652312874794006,-4.14387845993042,-4.383462905883789,-4.318546295166016,-4.892853736877441
867,1,1,1,1,1,1,1,.8754727244377136,.8000468611717224,-2.945659399032593,-3.47071647644043,-3.472578287124634,-3.532888889312744
868,1,1,1,1,1,2,1,.2414878159761429,.235847070813179,-5.229981422424316,-5.503347873687744,-4.970072269439697,-4.765903949737549
869,1,1,1,1,1,1,1,-.1276996284723282,.6930012106895447,-4.57997989654541,-4.183065414428711,-3.013887882232666,-2.327092409133911
870,1,1,1,1,1,2,2,.5036664605140686,.7736798524856567,-3.342164278030396,-3.733291387557983,-1.910997867584229,-3.285185575485229
871,1,1,1,1,1,2,2,1.083304166793823,1.035560488700867,-3.490237951278687,-3.784114837646484,-3.674473524093628,-3.879071712493896
872,1,1,1,1,1,2,1,-.6655130386352539,-.6625390648841858,5.084970951080322,4.42462682723999,8.078197479248047,6.845232963562012
873,1,1,1,1,1,2,2,-.799608588218689,-.5348047018051147,5.424069404602051,4.551753997802734,5.692349433898926,4.994999408721924
874,1,1,1,1,1,1,2,.1041113063693047,.0012388250324875,-5.786715984344482,-6.086316108703613,-5.135560989379883,-5.416144371032715
875,1,1,1,1,1,1,2,-.3193475008010864,.005508434958756,-5.903842449188232,-5.855499744415283,-5.10950756072998,-5.148819446563721
876,1,1,1,1,1,2,1,-.1500886678695679,.0187307968735695,-5.948742866516113,-5.800815582275391,-4.741574764251709,-4.827291965484619
877,1,1,1,1,1,1,1,.4493396282196045,.0424398668110371,-3.776498556137085,-4.476762294769287,-3.269761800765991,-2.556012153625488
878,1,1,1,1,1,2,2,-.9937834739685059,-.5936031341552734,-4.217127799987793,-4.073552131652832,-1.877524256706238,-2.744922876358032
879,1,1,1,1,1,1,2,-.7739270925521851,-.0160443652421236,6.551095485687256,-2.258109331130981,8.141804695129395,-.1185726448893547
880,1,1,1,1,1,1,2,-.237760990858078,-.6370954513549805,-5.215690135955811,-4.701057434082031,-4.212771892547607,-4.437454700469971
881,1,1,1,1,1,1,2,.0193358715623617,-.1422968953847885,-4.591444969177246,-4.566450595855713,-3.421064615249634,-3.488019466400146
882,1,1,1,1,1,2,1,.8027542233467102,.7153471112251282,-3.724208831787109,-4.320700645446777,-3.122124910354614,-3.823592185974121
883,1,1,1,1,1,2,1,.5814608931541443,.7187917828559875,-3.680283308029175,-3.707657814025879,-3.526200294494629,-3.644735336303711
884,1,1,1,1,1,2,2,1.102953672409058,1.151711225509644,-3.624748468399048,-3.784114837646484,-3.58622145652771,-3.77897572517395
885,1,1,1,1,1,2,2,.4946719408035278,.7206739783287048,-3.599608659744263,-3.705064296722412,-4.029430389404297,-3.539278984069824
886,1,1,1,1,1,1,1,-1.182594656944275,-1.698878407478333,-.7048047184944153,2.231807708740234,-.2728046774864197,.0775980725884438
887,1,1,1,1,1,2,1,-1.14410936832428,-1.441913485527039,5.189596652984619,3.984310150146484,4.360938549041748,.8966825008392334
888,1,1,1,1,1,2,1,-.2340393662452698,.0336904525756836,.2544050812721252,-1.569232225418091,-.6142436861991882,-2.577722072601318
889,1,1,1,1,1,2,2,.2616531550884247,-.3157625198364258,-3.281259298324585,-3.746347188949585,-4.876456737518311,-4.466461181640625
890,1,1,1,1,1,2,1,-1.968955636024475,-2.532538652420044,23.30122184753418,24.02141189575195,24.45950317382813,28.4062671661377
891,1,1,1,1,1,1,1,-1.102897524833679,-1.22022819519043,5.181700229644775,6.094749450683594,6.647151470184326,7.131294250488281
892,1,1,1,1,1,2,2,-1.849858999252319,-1.645832657814026,26.1621265411377,19.76044082641602,25.84953308105469,17.7134952545166
893,1,1,1,1,1,2,1,-.2852179408073425,.3298211395740509,-5.246277809143066,-5.100191116333008,-5.173720359802246,-5.448533058166504
894,1,1,1,1,1,1,2,-.0907139852643013,.1803033798933029,-5.278270244598389,-5.921652793884277,-5.29356575012207,-5.571964263916016
895,1,1,1,1,1,1,1,-.3164544403553009,-.1838357746601105,-4.179722309112549,-4.621812343597412,-4.703202247619629,-4.827291965484619
896,1,1,1,1,1,1,1,-.5256397128105164,-1.395541667938232,-1.860544443130493,-1.294362664222717,-2.283235549926758,-1.4797682762146
897,1,1,1,1,1,2,2,.1665636897087097,-.1748088747262955,-4.522213459014893,-5.338396072387695,-4.992556571960449,-5.119236946105957
898,1,1,1,1,1,2,1,.2317095100879669,.0680400803685188,-2.992960691452026,-4.80977725982666,-5.010002136230469,-4.951305866241455
899,1,1,1,1,1,2,2,.1944501250982285,-.066740982234478,-5.7500901222229,-6.627529621124268,-5.746166229248047,-6.425480365753174
900,1,1,1,1,1,1,2,-.5805872082710266,-.166552945971489,-5.259737968444824,-5.428261280059814,-5.264447689056396,-5.119236946105957
901,1,1,1,1,1,1,1,-.3912090361118317,.0672620162367821,-5.244989395141602,-5.112975597381592,-5.264447689056396,-5.267351627349854
902,1,1,1,1,1,2,1,.2479763031005859,-.0911499410867691,-5.782083511352539,-5.472038745880127,-5.921541690826416,-5.356925010681152
903,1,1,1,1,1,2,2,-.1174974143505096,.0175528675317764,-2.972540140151978,-5.01323413848877,-4.467966079711914,-4.523425102233887
904,1,1,1,1,1,1,2,-.8848474621772766,-.9271845817565918,4.151741027832031,5.296500682830811,6.290967464447021,3.460912466049194
905,1,1,1,1,1,1,2,-1.295925617218018,-1.098314762115479,10.86328887939453,12.56641292572021,13.60214805603027,14.33143138885498
906,1,1,1,1,1,1,2,-2.36497163772583,-1.490992665290833,14.37461090087891,14.33931541442871,16.3205738067627,12.46131896972656
907,1,1,1,1,1,1,1,-2.241837978363037,-1.997163653373718,22.73903465270996,21.32633781433105,16.16825103759766,16.45363616943359
908,1,1,1,1,1,1,1,-.7041449546813965,-1.284539699554443,-.2199658155441284,2.277269124984741,-2.384062528610229,3.939886569976807
909,1,1,1,1,1,1,1,-.8357579112052917,-1.566669940948486,1.543076038360596,5.970629215240479,2.497006893157959,7.138562679290771
910,1,1,1,1,1,2,2,-2.225519180297852,-2.047606706619263,22.46155738830566,13.68447208404541,21.2531681060791,19.48517417907715
911,1,1,1,1,1,1,2,-1.671012282371521,-1.194849014282227,34.3210563659668,14.64737415313721,35.29059982299805,20.88777732849121
912,1,1,1,1,1,2,2,-1.951421618461609,-1.627704739570618,6.591044425964355,3.392988204956055,5.988582611083984,3.558490991592407
913,1,1,1,1,1,2,2,-.5572754144668579,-.4082701206207275,.2202533930540085,-.5094209313392639,-1.845364809036255,-2.223449230194092
914,1,1,1,1,1,2,1,-1.509173631668091,-1.153865694999695,4.314838409423828,3.123520851135254,.3566844761371613,2.210108518600464
915,1,1,1,1,1,2,1,-1.792964935302734,-.8035615086555481,15.46045017242432,10.22978687286377,10.23417091369629,7.388588428497314
916,1,1,1,1,1,1,2,-.2416000962257385,-.1424956321716309,-5.424608707427979,-5.964415073394775,-5.368862152099609,-5.571964263916016
917,1,1,1,1,1,1,1,-.0894209295511246,.064951978623867,-4.241786479949951,-4.757434844970703,-4.703202247619629,-4.933121681213379
918,1,1,1,1,1,2,1,-.1359242498874664,.2257253378629684,-3.84706974029541,-3.934241533279419,-4.74315071105957,-4.382340908050537
919,1,1,1,1,1,1,1,-.3008318245410919,.1029566153883934,-3.775891304016113,-3.936023950576782,-4.243816375732422,-4.382340908050537
920,1,1,1,1,1,2,1,-.9742723703384399,-1.181489944458008,3.103552579879761,3.128509044647217,2.242034673690796,2.834208488464355
